"Id,N,6,0","Notes,C,30","POINT_X,N,19,11","POINT_Y,N,19,11","X,N,19,6","Y,N,19,6","Latitude,C,25","Longitude,C,25"
0,,2250315.69942,492991.31819,-81.478731,41.015309,"-81? 28' 43.432""","41? 0' 55.113"""
0,,2250689.4502,492991.963664,-81.477377,41.015299,"-81? 28' 38.557""","41? 0' 55.076"""
0,,2249895.5965,494151.260914,-81.480204,41.018506,"-81? 28' 48.736""","41? 1' 6.622"""
0,,2252334.81708,483359.33889,-81.471826,40.988808,"-81? 28' 18.674""","40? 59' 19.687"""
0,,2252354.81295,483952.518672,-81.471729,40.990436,"-81? 28' 18.260""","40? 59' 25.536"""
0,,2252353.13841,483694.491814,-81.471746,40.989727,"-81? 28' 18.347""","40? 59' 22.976"""
0,,2252029.73796,483784.98981,-81.472913,40.989986,"-81? 28' 22.530""","40? 59' 23.977"""
0,,2252011.29939,483450.469664,-81.472994,40.989069,"-81? 28' 22.862""","40? 59' 20.671"""
0,,2251820.39005,483376.074665,-81.473689,40.988871,"-81? 28' 25.395""","40? 59' 20.001"""
0,,2251816.92582,483971.920717,-81.473676,40.990506,"-81? 28' 25.237""","40? 59' 25.887"""
0,,2251866.95297,484870.320123,-81.473457,40.99297,"-81? 28' 24.364""","40? 59' 34.714"""
0,,2252191.36764,484974.229869,-81.472277,40.993245,"-81? 28' 20.198""","40? 59' 35.622"""
0,,2251997.50925,484751.395091,-81.472989,40.99264,"-81? 28' 22.736""","40? 59' 33.576"""
0,,2251986.79416,484422.92991,-81.473042,40.991739,"-81? 28' 22.936""","40? 59' 30.411"""
0,,2251881.62999,484101.758774,-81.473436,40.99086,"-81? 28' 24.333""","40? 59' 27.108"""
0,,2252242.79154,484151.399782,-81.472126,40.990985,"-81? 28' 19.627""","40? 59' 27.572"""
0,,2252418.2893,484213.451116,-81.471487,40.99115,"-81? 28' 17.287""","40? 59' 28.125"""
0,,2252484.39059,484716.56671,-81.471227,40.992528,"-81? 28' 16.411""","40? 59' 33.057"""
0,,2252231,484451.139404,-81.472156,40.991808,"-81? 28' 19.667""","40? 59' 30.502"""
0,,2252234.06628,484740.219996,-81.472132,40.992601,"-81? 28' 19.611""","40? 59' 33.371"""
0,,2252495.79582,484975.714862,-81.471174,40.993239,"-81? 28' 16.206""","40? 59' 35.590"""
0,,2251825.34623,485165.269266,-81.473595,40.993781,"-81? 28' 24.941""","40? 59' 37.612"""
0,,2251830.85402,485462.888306,-81.473562,40.994598,"-81? 28' 24.823""","40? 59' 40.552"""
0,,2251835.15682,485756.478264,-81.473534,40.995403,"-81? 28' 24.722""","40? 59' 43.453"""
0,,2251051.93308,486305.796774,-81.476348,40.996936,"-81? 28' 34.852""","40? 59' 48.971"""
0,,2251400.09702,486235.448281,-81.47509,40.996732,"-81? 28' 30.322""","40? 59' 48.236"""
0,,2251849.24676,486583.735981,-81.473448,40.997674,"-81? 28' 24.412""","40? 59' 51.625"""
0,,2251842.13902,486265.797375,-81.473487,40.996801,"-81? 28' 24.553""","40? 59' 48.484"""
0,,2251900.83057,486133.221875,-81.47328,40.996435,"-81? 28' 23.808""","40? 59' 47.167"""
0,,2251743.66567,486165.77653,-81.473848,40.99653,"-81? 28' 25.853""","40? 59' 47.507"""
0,,2251839.08251,486055.792286,-81.473507,40.996225,"-81? 28' 24.625""","40? 59' 46.409"""
0,,2251804.22871,486882.096919,-81.473598,40.998494,"-81? 28' 24.953""","40? 59' 54.578"""
0,,2251805.06257,487233.411694,-81.47358,40.999458,"-81? 28' 24.888""","40? 59' 58.049"""
0,,2251818.88332,487676.367607,-81.473511,41.000673,"-81? 28' 24.640""","41? 0' 2.424"""
0,,2251822.77669,488041.66686,-81.473481,41.001676,"-81? 28' 24.533""","41? 0' 6.033"""
0,,2251826.47745,488391.167248,-81.473453,41.002635,"-81? 28' 24.431""","41? 0' 9.486"""
0,,2251874.09954,488631.757017,-81.47327,41.003294,"-81? 28' 23.773""","41? 0' 11.857"""
0,,2251825.04277,489081.307009,-81.473429,41.004529,"-81? 28' 24.344""","41? 0' 16.305"""
0,,2251829.0726,489393.991308,-81.473401,41.005387,"-81? 28' 24.243""","41? 0' 19.394"""
0,,2251885.00084,489618.35182,-81.473189,41.006001,"-81? 28' 23.479""","41? 0' 21.604"""
0,,2251834.35645,489805.811393,-81.473364,41.006517,"-81? 28' 24.111""","41? 0' 23.462"""
0,,2251837.78734,490162.864909,-81.473337,41.007497,"-81? 28' 24.011""","41? 0' 26.990"""
0,,2251835.78876,490474.549811,-81.47333,41.008353,"-81? 28' 23.990""","41? 0' 30.070"""
0,,2251843.20832,490706.992512,-81.473294,41.00899,"-81? 28' 23.857""","41? 0' 32.365"""
0,,2251845.86725,491006.140697,-81.473271,41.009811,"-81? 28' 23.777""","41? 0' 35.321"""
0,,2251849.09057,491305.773829,-81.473247,41.010634,"-81? 28' 23.689""","41? 0' 38.281"""
0,,2251847.57185,491581.838631,-81.473241,41.011391,"-81? 28' 23.666""","41? 0' 41.009"""
0,,2251849.52858,491925.971541,-81.473219,41.012336,"-81? 28' 23.588""","41? 0' 44.409"""
0,,2251853.44614,492288.629132,-81.473189,41.013331,"-81? 28' 23.481""","41? 0' 47.992"""
0,,2251856.12527,492586.687091,-81.473167,41.014149,"-81? 28' 23.400""","41? 0' 50.936"""
0,,2251862.54044,492916.688011,-81.473129,41.015054,"-81? 28' 23.266""","41? 0' 54.196"""
0,,2251930.7649,492998.116938,-81.472879,41.015276,"-81? 28' 22.363""","41? 0' 54.993"""
0,,2251644.83544,493042.692413,-81.473913,41.015407,"-81? 28' 26.086""","41? 0' 55.466"""
0,,2251430.82648,493043.020445,-81.474688,41.015415,"-81? 28' 28.878""","41? 0' 55.494"""
0,,2251186.10733,493044.742577,-81.475575,41.015428,"-81? 28' 32.070""","41? 0' 55.540"""
0,,2252673.69474,483358.615898,-81.470599,40.988795,"-81? 28' 14.485""","40? 59' 19.621"""
0,,2252675.83681,483617.454887,-81.47058,40.989506,"-81? 28' 14.174""","40? 59' 22.154"""
0,,2252574.75344,483854.698348,-81.470936,40.99016,"-81? 28' 15.413""","40? 59' 24.523"""
0,,2252815.9521,483852.4427,-81.470063,40.990146,"-81? 28' 12.252""","40? 59' 24.446"""
0,,2253655.91151,488826.829199,-81.466807,41.003771,"-81? 28' 0.504""","41? 0' 13.577"""
0,,2253727.89644,488535.387593,-81.466558,41.002969,"-81? 27' 59.610""","41? 0' 10.689"""
0,,2253880.92075,488394.223592,-81.46601,41.002577,"-81? 27' 57.636""","41? 0' 9.276"""
0,,2253583.30117,489116.674258,-81.467057,41.004569,"-81? 28' 1.406""","41? 0' 16.449"""
0,,2253510.96614,489409.533269,-81.467307,41.005375,"-81? 28' 2.304""","41? 0' 19.351"""
0,,2255018.6642,485261.523608,-81.462023,40.993942,"-81? 27' 43.283""","40? 59' 38.190"""
0,,2254091.02465,485711.710099,-81.465364,40.995207,"-81? 27' 55.311""","40? 59' 42.747"""
0,,2254314.51554,485725.633752,-81.464554,40.995238,"-81? 27' 52.214""","40? 59' 42.795"""
0,,2255153.18588,485693.472151,-81.461517,40.995123,"-81? 27' 41.462""","40? 59' 42.442"""
0,,2255114.66502,485276.328946,-81.461675,40.993979,"-81? 27' 42.029""","40? 59' 38.325"""
0,,2254828.95131,486644.254097,-81.462651,40.997743,"-81? 27' 45.543""","40? 59' 51.874"""
0,,2254873.72607,486319.363759,-81.462503,40.99685,"-81? 27' 45.009""","40? 59' 48.659"""
0,,2254915.0164,486019.199139,-81.462366,40.996025,"-81? 27' 44.517""","40? 59' 45.688"""
0,,2254789.18344,487039.734655,-81.462778,40.99883,"-81? 27' 46.000""","40? 59' 55.786"""
0,,2254583.75002,487312.015048,-81.46351,40.999584,"-81? 27' 48.637""","40? 59' 58.501"""
0,,2254629.66799,487392.287392,-81.463341,40.999802,"-81? 27' 48.026""","40? 59' 59.289"""
0,,2254462.88659,487617.852439,-81.463935,41.000427,"-81? 27' 50.166""","41? 0' 1.537"""
0,,2254461.60065,487855.242836,-81.463929,41.001078,"-81? 27' 50.146""","41? 0' 3.883"""
0,,2254196.93007,488452.556264,-81.464863,41.002726,"-81? 27' 53.505""","41? 0' 9.815"""
0,,2254462.04646,488173.272225,-81.463914,41.001951,"-81? 27' 50.091""","41? 0' 7.025"""
0,,2254469.95908,488829.909224,-81.463857,41.003753,"-81? 27' 49.886""","41? 0' 13.512"""
0,,2254463.7138,488487.044117,-81.463895,41.002812,"-81? 27' 50.021""","41? 0' 10.125"""
0,,2254472.10577,489176.044973,-81.463835,41.004703,"-81? 27' 49.804""","41? 0' 16.932"""
0,,2254473.38119,489411.041512,-81.46382,41.005348,"-81? 27' 49.751""","41? 0' 19.253"""
0,,2254537.14843,489894.130835,-81.463568,41.006672,"-81? 27' 48.845""","41? 0' 24.019"""
0,,2254574.23011,489947.967502,-81.463431,41.006818,"-81? 27' 48.353""","41? 0' 24.547"""
0,,2254562.62676,490342.70423,-81.463456,41.007902,"-81? 27' 48.443""","41? 0' 28.448"""
0,,2254539.11412,490641.393321,-81.463529,41.008723,"-81? 27' 48.703""","41? 0' 31.402"""
0,,2254566.9531,490802.807649,-81.463421,41.009165,"-81? 27' 48.315""","41? 0' 32.994"""
0,,2254539.90908,490881.122829,-81.463515,41.009381,"-81? 27' 48.656""","41? 0' 33.771"""
0,,2254453.44772,490916.588825,-81.463827,41.009481,"-81? 27' 49.778""","41? 0' 34.131"""
0,,2254540.69323,491962.24588,-81.463466,41.012348,"-81? 27' 48.478""","41? 0' 44.453"""
0,,2254541.02291,491225.429868,-81.463497,41.010326,"-81? 27' 48.588""","41? 0' 37.172"""
0,,2254542.11326,491581.317398,-81.463477,41.011302,"-81? 27' 48.518""","41? 0' 40.689"""
0,,2254112.74562,492960.878071,-81.464974,41.015103,"-81? 27' 53.906""","41? 0' 54.370"""
0,,2254450.29619,492953.134114,-81.463751,41.01507,"-81? 27' 49.503""","41? 0' 54.254"""
0,,2254545.55526,492588.76214,-81.463421,41.014067,"-81? 27' 48.317""","41? 0' 50.642"""
0,,2254543.15637,492240.787863,-81.463445,41.013112,"-81? 27' 48.403""","41? 0' 47.204"""
0,,2254547.12959,493379.67083,-81.463382,41.016238,"-81? 27' 48.174""","41? 0' 58.457"""
0,,2254561.97296,493981.516632,-81.463302,41.017889,"-81? 27' 47.887""","41? 1' 4.401"""
0,,2254544.05978,494329.11179,-81.463352,41.018844,"-81? 27' 48.067""","41? 1' 7.838"""
0,,2257037.1292,494460.054089,-81.454312,41.019122,"-81? 27' 15.523""","41? 1' 8.838"""
0,,2257365.66103,499094.381088,-81.45292,41.03183,"-81? 27' 10.512""","41? 1' 54.588"""
0,,2257729.58094,499103.031771,-81.4516,41.031842,"-81? 27' 5.762""","41? 1' 54.630"""
0,,2257942.90016,499061.006284,-81.450829,41.031719,"-81? 27' 2.985""","41? 1' 54.190"""
0,,2258080.45145,499384.071848,-81.450317,41.032602,"-81? 27' 1.139""","41? 1' 57.365"""
0,,2258378.01138,499593.528459,-81.449229,41.033167,"-81? 26' 57.224""","41? 1' 59.400"""
0,,2258599.79129,499835.34497,-81.448414,41.033823,"-81? 26' 54.292""","41? 2' 1.762"""
0,,2258842.90364,500022.696675,-81.447525,41.034329,"-81? 26' 51.090""","41? 2' 3.585"""
0,,2259022.43977,500237.636006,-81.446865,41.034913,"-81? 26' 48.714""","41? 2' 5.687"""
0,,2259340.94149,500255.700605,-81.44571,41.034952,"-81? 26' 44.555""","41? 2' 5.827"""
0,,2259663.18403,500330.132904,-81.444538,41.035146,"-81? 26' 40.338""","41? 2' 6.524"""
0,,2260268.73919,500313.812673,-81.442344,41.035081,"-81? 26' 32.439""","41? 2' 6.290"""
0,,2260026.20542,500340.310804,-81.443222,41.035161,"-81? 26' 35.600""","41? 2' 6.581"""
0,,2260361.54707,500415.62605,-81.442003,41.035357,"-81? 26' 31.212""","41? 2' 7.285"""
0,,2260569.04554,500230.062761,-81.441259,41.034841,"-81? 26' 28.534""","41? 2' 5.427"""
0,,2260926.27288,500091.145379,-81.439971,41.034448,"-81? 26' 23.895""","41? 2' 4.012"""
0,,2261319.1103,500049.579361,-81.438549,41.03432,"-81? 26' 18.775""","41? 2' 3.554"""
0,,2262966.01439,501444.742405,-81.432517,41.038094,"-81? 25' 57.063""","41? 2' 17.140"""
0,,2262973.70547,501626.578971,-81.432481,41.038593,"-81? 25' 56.933""","41? 2' 18.936"""
0,,2262842.28531,501723.546476,-81.432954,41.038864,"-81? 25' 58.633""","41? 2' 19.910"""
0,,2262828.68141,501923.322442,-81.432994,41.039413,"-81? 25' 58.778""","41? 2' 21.885"""
0,,2262595.07102,502081.642893,-81.433834,41.039855,"-81? 26' 1.802""","41? 2' 23.478"""
0,,2264463.5466,499445.881382,-81.427178,41.032558,"-81? 25' 37.842""","41? 1' 57.209"""
0,,2263719.57684,499979.594243,-81.429851,41.034048,"-81? 25' 47.464""","41? 2' 2.572"""
0,,2263850.40466,499711.429591,-81.429389,41.033307,"-81? 25' 45.800""","41? 1' 59.907"""
0,,2263832.59419,499603.5936,-81.429458,41.033012,"-81? 25' 46.050""","41? 1' 58.844"""
0,,2264070.13394,499434.935724,-81.428605,41.032541,"-81? 25' 42.977""","41? 1' 57.148"""
0,,2264059.58977,499293.641866,-81.428649,41.032154,"-81? 25' 43.137""","41? 1' 55.754"""
0,,2264177.45494,499138.298506,-81.428229,41.031723,"-81? 25' 41.624""","41? 1' 54.204"""
0,,2263655.75743,499891.413111,-81.430086,41.033808,"-81? 25' 48.311""","41? 2' 1.709"""
0,,2263195.46975,499327.312533,-81.43178,41.032275,"-81? 25' 54.407""","41? 1' 56.191"""
0,,2263425.08321,499137.265188,-81.430956,41.031746,"-81? 25' 51.441""","41? 1' 54.285"""
0,,2263520.99695,499192.910232,-81.430606,41.031895,"-81? 25' 50.181""","41? 1' 54.824"""
0,,2263774.13507,499037.506866,-81.429695,41.03146,"-81? 25' 46.903""","41? 1' 53.257"""
0,,2263967.80851,499086.569205,-81.428991,41.031589,"-81? 25' 44.368""","41? 1' 53.719"""
0,,2263520.9845,500157.013327,-81.430563,41.034541,"-81? 25' 50.027""","41? 2' 4.349"""
0,,2263541.43314,500316.756409,-81.430482,41.034979,"-81? 25' 49.735""","41? 2' 5.925"""
0,,2263410.89745,500410.737606,-81.430951,41.035242,"-81? 25' 51.423""","41? 2' 6.870"""
0,,2263396.27982,500642.490983,-81.430993,41.035878,"-81? 25' 51.576""","41? 2' 9.161"""
0,,2263262.70247,500752.573201,-81.431473,41.036185,"-81? 25' 53.302""","41? 2' 10.265"""
0,,2263259.40398,500957.095248,-81.431476,41.036746,"-81? 25' 53.312""","41? 2' 12.286"""
0,,2263103.71702,501128.908451,-81.432032,41.037223,"-81? 25' 55.316""","41? 2' 14.003"""
0,,2265875.12253,497069.725825,-81.422169,41.025989,"-81? 25' 19.807""","41? 1' 33.559"""
0,,2265669.25711,497355.500106,-81.422902,41.02678,"-81? 25' 22.447""","41? 1' 36.408"""
0,,2265443.09422,497629.709766,-81.423709,41.02754,"-81? 25' 25.353""","41? 1' 39.145"""
0,,2265270.6872,497861.925568,-81.424324,41.028183,"-81? 25' 27.565""","41? 1' 41.460"""
0,,2265040.12106,498155.7119,-81.425146,41.028998,"-81? 25' 30.526""","41? 1' 44.391"""
0,,2264857.4656,498401.591088,-81.425797,41.029679,"-81? 25' 32.870""","41? 1' 46.843"""
0,,2264767.3333,498499.820191,-81.426119,41.029951,"-81? 25' 34.030""","41? 1' 47.824"""
0,,2264588.51468,498626.215768,-81.426762,41.030304,"-81? 25' 36.343""","41? 1' 49.095"""
0,,2264520.92507,498835.729939,-81.426998,41.030881,"-81? 25' 37.191""","41? 1' 51.173"""
0,,2265999.50163,498282.779802,-81.421663,41.029314,"-81? 25' 17.988""","41? 1' 45.530"""
0,,2265793.35858,498555.832168,-81.422398,41.03007,"-81? 25' 20.634""","41? 1' 48.253"""
0,,2265686.28638,498908.431476,-81.422771,41.031042,"-81? 25' 21.974""","41? 1' 51.750"""
0,,2265341.71204,498968.912852,-81.424017,41.031219,"-81? 25' 26.460""","41? 1' 52.389"""
0,,2264700.50424,498944.657679,-81.426342,41.031174,"-81? 25' 34.831""","41? 1' 52.228"""
0,,2264958.24374,499011.686255,-81.425405,41.03135,"-81? 25' 31.457""","41? 1' 52.858"""
0,,2264606.58457,499040.984198,-81.426678,41.031442,"-81? 25' 36.041""","41? 1' 53.191"""
0,,2266086.72264,496794.479798,-81.421414,41.025226,"-81? 25' 17.091""","41? 1' 30.814"""
0,,2267321.15061,497701.92013,-81.4169,41.027675,"-81? 25' 0.838""","41? 1' 39.629"""
0,,2267021.57586,497678.510912,-81.417986,41.027621,"-81? 25' 4.751""","41? 1' 39.434"""
0,,2266761.433,497802.593547,-81.418924,41.02797,"-81? 25' 8.125""","41? 1' 40.692"""
0,,2266449.74778,497959.006259,-81.420046,41.02841,"-81? 25' 12.166""","41? 1' 42.276"""
0,,2266161.37946,498082.924818,-81.421086,41.02876,"-81? 25' 15.909""","41? 1' 43.535"""
0,,2266747.45221,502872.768622,-81.418746,41.041886,"-81? 25' 7.487""","41? 2' 30.789"""
0,,2267252.17082,502473.909383,-81.416935,41.040774,"-81? 25' 0.965""","41? 2' 26.786"""
0,,2267009.50316,502655.52114,-81.417806,41.041281,"-81? 25' 4.102""","41? 2' 28.610"""
0,,2266530.87273,503038.187767,-81.419524,41.042347,"-81? 25' 10.287""","41? 2' 32.450"""
0,,2268927.57079,497663.520173,-81.411079,41.027514,"-81? 24' 39.885""","41? 1' 39.052"""
0,,2268571.56507,497673.216523,-81.412369,41.027553,"-81? 24' 44.529""","41? 1' 39.191"""
0,,2268248.67815,497680.092927,-81.413539,41.027583,"-81? 24' 48.740""","41? 1' 39.299"""
0,,2267895.00861,497690.054891,-81.41482,41.027622,"-81? 24' 53.353""","41? 1' 39.441"""
0,,2267630.07386,497648.336839,-81.415782,41.027517,"-81? 24' 56.816""","41? 1' 39.061"""
0,,2267646.53034,502453.625608,-81.415506,41.040705,"-81? 24' 55.822""","41? 2' 26.537"""
0,,2269861.63812,497640.104001,-81.407695,41.027418,"-81? 24' 27.702""","41? 1' 38.705"""
0,,2270159.81146,497634.595796,-81.406615,41.027393,"-81? 24' 23.813""","41? 1' 38.613"""
0,,2269439.1073,497651.717287,-81.409226,41.027464,"-81? 24' 33.213""","41? 1' 38.872"""
0,,2269180.18908,497656.730406,-81.410164,41.027487,"-81? 24' 36.591""","41? 1' 38.953"""
0,,2271783.38178,497508.225155,-81.400736,41.02699,"-81? 24' 2.651""","41? 1' 37.163"""
0,,2271454.77814,497581.917307,-81.401924,41.027203,"-81? 24' 6.926""","41? 1' 37.932"""
0,,2271161.29358,497609.332919,-81.402986,41.027289,"-81? 24' 10.751""","41? 1' 38.240"""
0,,2270833.89005,497616.558039,-81.404173,41.02732,"-81? 24' 15.021""","41? 1' 38.352"""
0,,2270514.98658,497623.66699,-81.405328,41.02735,"-81? 24' 19.181""","41? 1' 38.461"""
0,,2272422.79802,497286.239012,-81.398429,41.026358,"-81? 23' 54.345""","41? 1' 34.890"""
0,,2272076.79775,497433.857217,-81.399676,41.026776,"-81? 23' 58.835""","41? 1' 36.392"""
0,,2272414.45639,497350.03266,-81.398457,41.026534,"-81? 23' 54.443""","41? 1' 35.522"""
0,2007,2263906.9605,497434.361948,-81.429285,41.027056,"-81? 25' 45.427""","41? 1' 37.402"""
0,2007,2264152.53438,497533.961888,-81.428391,41.027321,"-81? 25' 42.207""","41? 1' 38.356"""
0,2007,2264451.98383,497651.416643,-81.4273,41.027633,"-81? 25' 38.281""","41? 1' 39.480"""
0,2007,2264330.25042,497886.813534,-81.427731,41.028284,"-81? 25' 39.831""","41? 1' 41.821"""
0,2007,2263810.61161,497691.92525,-81.429623,41.027766,"-81? 25' 46.643""","41? 1' 39.958"""
0,2007,2264229.27971,498173.78213,-81.428084,41.029075,"-81? 25' 41.103""","41? 1' 44.668"""
0,2007,2263819.08846,498015.539142,-81.429578,41.028654,"-81? 25' 46.480""","41? 1' 43.155"""
0,2007,2264614.15754,498194.645771,-81.426688,41.029119,"-81? 25' 36.078""","41? 1' 44.828"""
0,2007,2265141.11416,497546.140958,-81.424807,41.027321,"-81? 25' 29.307""","41? 1' 38.356"""
0,2007,2265299.3006,497127.748801,-81.424253,41.026167,"-81? 25' 27.310""","41? 1' 34.203"""
0,2007,2265047.00279,497022.591746,-81.425172,41.025887,"-81? 25' 30.619""","41? 1' 33.195"""
0,2007,2264837.5323,497438.117698,-81.425912,41.027035,"-81? 25' 33.285""","41? 1' 37.326"""
0,2007,2264682.69072,497132.020081,-81.426487,41.0262,"-81? 25' 35.354""","41? 1' 34.320"""
0,2007,2264183.50356,496854.456377,-81.428309,41.025455,"-81? 25' 41.912""","41? 1' 31.638"""
0,2007,2264449.44399,496976.072617,-81.42734,41.02578,"-81? 25' 38.422""","41? 1' 32.808"""
0,2007,2264148.94283,497159.110896,-81.42842,41.026292,"-81? 25' 42.314""","41? 1' 34.653"""
0,2007,2264098.56027,496724.850416,-81.428622,41.025102,"-81? 25' 43.041""","41? 1' 30.368"""
0,2007,2267886.95013,494846.027856,-81.414978,41.019817,"-81? 24' 53.920""","41? 1' 11.342"""
0,2007,2268295.3231,494864.461047,-81.413497,41.019854,"-81? 24' 48.589""","41? 1' 11.474"""
0,2007,2268356.39781,495007.404401,-81.413269,41.020244,"-81? 24' 47.769""","41? 1' 12.878"""
0,2007,2268348.89807,495308.420719,-81.413283,41.02107,"-81? 24' 47.818""","41? 1' 15.854"""
0,2007,2268191.01119,495523.764443,-81.413845,41.021667,"-81? 24' 49.843""","41? 1' 18.001"""
0,2007,2268275.87927,495722.138898,-81.413529,41.022208,"-81? 24' 48.704""","41? 1' 19.950"""
0,2007,2267850.10825,495394.433914,-81.415087,41.021324,"-81? 24' 54.311""","41? 1' 16.765"""
0,2007,2267972.10502,495829.699872,-81.414625,41.022514,"-81? 24' 52.649""","41? 1' 21.050"""
0,2007,2268093.30769,495748.924333,-81.414189,41.022288,"-81? 24' 51.081""","41? 1' 20.237"""
0,2007,2268049.80248,495604.60023,-81.414353,41.021894,"-81? 24' 51.672""","41? 1' 18.817"""
0,2007,2267919.75571,495729.721939,-81.414819,41.022241,"-81? 24' 53.348""","41? 1' 20.069"""
0,2007,2267898.93656,495921.738894,-81.414886,41.022769,"-81? 24' 53.589""","41? 1' 21.969"""
0,2007,2267823.39796,496251.212643,-81.415145,41.023676,"-81? 24' 54.521""","41? 1' 25.233"""
0,2007,2267705.85525,495998.113131,-81.415582,41.022985,"-81? 24' 56.095""","41? 1' 22.747"""
0,2007,2267461.27171,496132.41786,-81.416462,41.023362,"-81? 24' 59.265""","41? 1' 24.104"""
0,2007,2267209.34479,496144.233117,-81.417375,41.023403,"-81? 25' 2.549""","41? 1' 24.252"""
0,2007,2266914.56798,496157.613404,-81.418442,41.02345,"-81? 25' 6.393""","41? 1' 24.420"""
0,2007,2266625.41294,496141.631096,-81.419491,41.023416,"-81? 25' 10.168""","41? 1' 24.298"""
0,2007,2268619.74879,495278.307937,-81.412303,41.020979,"-81? 24' 44.290""","41? 1' 15.523"""
0,2007,2268565.25192,495786.698462,-81.412477,41.022376,"-81? 24' 44.918""","41? 1' 20.552"""
0,2007,2268445.87528,495963.045542,-81.412902,41.022864,"-81? 24' 46.447""","41? 1' 22.310"""
0,2007,2268656.81769,495529.842763,-81.412157,41.021668,"-81? 24' 43.765""","41? 1' 18.003"""
0,2007,2268759.02632,495336.406365,-81.411795,41.021133,"-81? 24' 42.463""","41? 1' 16.080"""
0,2007,2268738.93648,495457.222492,-81.411863,41.021465,"-81? 24' 42.706""","41? 1' 17.276"""
0,2007,2268871.76148,495425.639645,-81.411383,41.021374,"-81? 24' 40.978""","41? 1' 16.947"""
0,2007,2268759.53219,495337.315332,-81.411793,41.021136,"-81? 24' 42.457""","41? 1' 16.088"""
0,2007,2268960.10506,495376.193602,-81.411065,41.021236,"-81? 24' 39.834""","41? 1' 16.448"""
0,2007,2268992.62525,495245.270423,-81.410953,41.020875,"-81? 24' 39.431""","41? 1' 15.150"""
0,2007,2269168.73467,495257.330897,-81.410314,41.020902,"-81? 24' 37.131""","41? 1' 15.248"""
0,2007,2268979.14883,495022.178313,-81.411012,41.020263,"-81? 24' 39.643""","41? 1' 12.948"""
0,2007,2268498.73805,495206.677696,-81.412744,41.020786,"-81? 24' 45.880""","41? 1' 14.830"""
0,2007,2268510.08898,494895.452543,-81.412717,41.019931,"-81? 24' 45.783""","41? 1' 11.753"""
0,2007,2271059.42289,495248.081959,-81.403463,41.020812,"-81? 24' 12.467""","41? 1' 14.922"""
0,2007,2270725.92444,495256.674185,-81.404671,41.020847,"-81? 24' 16.817""","41? 1' 15.048"""
0,2007,2270508.80951,495490.881331,-81.405447,41.021497,"-81? 24' 19.611""","41? 1' 17.389"""
0,2007,2270969.40619,495648.749564,-81.403771,41.021914,"-81? 24' 13.576""","41? 1' 18.892"""
0,2007,2271230.0898,495827.098576,-81.402818,41.022395,"-81? 24' 10.146""","41? 1' 20.622"""
0,2007,2271330.52596,495542.414016,-81.402467,41.02161,"-81? 24' 8.882""","41? 1' 17.797"""
0,2007,2271367.80928,495250.066767,-81.402345,41.020807,"-81? 24' 8.444""","41? 1' 14.903"""
0,2007,2271431.99381,494935.964246,-81.402127,41.019942,"-81? 24' 7.658""","41? 1' 11.792"""
0,2007,2269147.25348,494886.069856,-81.410409,41.019884,"-81? 24' 37.472""","41? 1' 11.582"""
0,2007,2265716.63422,497162.822858,-81.422739,41.02625,"-81? 25' 21.860""","41? 1' 34.498"""
0,2007,2265900.39366,497045.18692,-81.422078,41.02592,"-81? 25' 19.481""","41? 1' 33.314"""
0,2007,2267616.98759,494853.274591,-81.415956,41.019846,"-81? 24' 57.440""","41? 1' 11.447"""
0,2007,2259740.82701,496407.022891,-81.444429,41.024376,"-81? 26' 39.945""","41? 1' 27.753"""
0,2007,2259965.12612,496326.129578,-81.44362,41.024146,"-81? 26' 37.031""","41? 1' 26.927"""
0,2007,2260072.35453,495952.738152,-81.443248,41.023118,"-81? 26' 35.691""","41? 1' 23.225"""
0,2007,2260472.61417,495112.353709,-81.441834,41.020798,"-81? 26' 30.602""","41? 1' 14.873"""
0,2007,2260432.42924,494746.580033,-81.441996,41.019796,"-81? 26' 31.185""","41? 1' 11.264"""
0,2007,2260647.55385,495800.939125,-81.44117,41.022682,"-81? 26' 28.211""","41? 1' 21.656"""
0,2007,2261074.61232,495926.329373,-81.439617,41.023012,"-81? 26' 22.620""","41? 1' 22.844"""
0,2007,2260739.93035,495572.701478,-81.440845,41.022053,"-81? 26' 27.042""","41? 1' 19.390"""
0,2007,2260715.35973,495101.468613,-81.440955,41.02076,"-81? 26' 27.437""","41? 1' 14.737"""
0,2007,2260713.93125,494661.147747,-81.440979,41.019552,"-81? 26' 27.526""","41? 1' 10.386"""
0,2007,2261051.18794,494332.015703,-81.439772,41.018637,"-81? 26' 23.178""","41? 1' 7.094"""
0,2007,2261059.92304,494606.898882,-81.439728,41.019391,"-81? 26' 23.021""","41? 1' 9.809"""
0,2007,2261062.4994,495062.260127,-81.439699,41.020641,"-81? 26' 22.915""","41? 1' 14.308"""
0,2007,2261252.92321,494990.80073,-81.439012,41.020439,"-81? 26' 20.442""","41? 1' 13.579"""
0,2007,2261494.54112,494586.378505,-81.438154,41.01932,"-81? 26' 17.354""","41? 1' 9.554"""
0,2007,2261443.27822,494973.078919,-81.438323,41.020384,"-81? 26' 17.961""","41? 1' 13.381"""
0,2007,2261387.2787,495608.162455,-81.438498,41.022128,"-81? 26' 18.591""","41? 1' 19.662"""
